Time (s),x,y,z
441190259093247,-0.005992107,0.025566325,-0.0981374
441190261576216,-0.016644742,-0.0053263176,-0.028895274
441190264059184,-0.0017310532,-0.023435798,0.08402266
441190266542205,0.0057257917,0.031957906,-0.042743698
441190269025174,-0.009187898,-0.017044216,-0.029960537
441190271508195,3.9947382E-4,-0.0053263176,0.082957394
441190273991164,0.006791055,0.028762115,-0.07576687
441190276474184,-0.009187898,-0.035153694,0.017976321
441190278957153,0.0025300009,0.006391581,0.05632581
441190281440174,-6.657897E-4,0.020240007,-0.08855003
441190283923143,-0.0038615803,-0.03621896,0.06271739
441190286406164,0.007856319,0.02130527,0.0062584234
441190288889132,-0.0070573706,0.002130527,-0.07470161
441190291372153,-6.657897E-4,-0.024501061,0.08721845
441190293855122,0.004660528,0.030892642,-0.043808963
441190296338143,-0.011318425,-0.01810948,-0.028895274
441190298821111,0.0035952644,-0.004261054,0.085087925
441190301304132,0.0014647373,0.028762115,-0.08215845
441190303787101,-0.005992107,-0.03302317,0.024367902
441190306270070,0.006791055,0.011717899,0.050999492
441190308753091,0.0014647373,0.02130527,-0.08855003
441190311236059,-0.0038615803,-0.03621896,0.06697845
441190313719080,0.007856319,0.024501061,-0.0011984215
441190316202049,-0.0070573706,0.0,-0.06724476
441190318685070,-6.657897E-4,-0.01810948,0.08828372
441190321168039,0.004660528,0.030892642,-0.0544616
441190323651059,-0.0070573706,-0.020240007,-0.02143843
441190326134028,3.9947382E-4,-0.0010652635,0.07763108
441190328617049,0.0025300009,0.028762115,-0.08002792
441190331100018,-0.0038615803,-0.035153694,0.033955276
441190333583039,0.0035952644,0.01810948,0.04141212
441190336066007,-0.0038615803,0.01810948,-0.08428898
441190338549028,-0.0038615803,-0.028762115,0.06910897
441190341031997,0.004660528,0.025566325,-0.01291632
441190343515018,-0.0070573706,-0.0053263176,-0.058722652
441190345997986,0.0025300009,-0.01810948,0.08402266
441190348480955,0.004660528,0.029827379,-0.056592125
441190350963976,-0.009187898,-0.025566325,-0.010785793
441190353446945,0.0025300009,-0.002130527,0.06910897
441190355929966,0.0014647373,0.022370534,-0.07896266
441190358412934,-0.0049268436,-0.03302317,0.03821633
441190360895955,0.004660528,0.017044216,0.030759484
441190363378924,-0.0049268436,0.013848426,-0.07363634
441190365861945,-0.0027963168,-0.026631588,0.075500555
441190368344914,0.006791055,0.026631588,-0.019307902
441190370827934,-0.0070573706,-0.009587372,-0.04593949
441190373310903,3.9947382E-4,-0.011717899,0.08189213
441190375793924,0.0025300009,0.029827379,-0.059787914
441190378276893,-0.005992107,-0.026631588,0.001997369
441190380759809,0.006791055,0.009587372,0.058456335
441190383242570,0.0025300009,0.023435798,-0.07683213
441190385725382,-0.0017310532,-0.03302317,0.043542646
441190388208195,0.004660528,0.017044216,0.014780532
441190390691007,-0.005992107,0.0053263176,-0.0661795
441190393173820,-6.657897E-4,-0.02130527,0.07230476
441190395656580,0.007856319,0.028762115,-0.033156328
441190398139393,-0.008122634,-0.01810948,-0.033156328
441190400622205,3.9947382E-4,-0.009587372,0.0712395
441190403105018,0.0025300009,0.028762115,-0.0661795
441190405587830,-0.0038615803,-0.03302317,0.013715268
441190408070591,0.006791055,0.013848426,0.043542646
441190410553403,-0.0027963168,0.01810948,-0.07683213
441190413036216,-0.0027963168,-0.030892642,0.05419528
441190415519028,0.008921582,0.024501061,9.321056E-4
441190418001841,-0.008122634,-0.002130527,-0.05552686
441190420484601,-0.0027963168,-0.01810948,0.075500555
441190422967414,0.004660528,0.031957906,-0.043808963
441190425450226,-0.009187898,-0.02130527,-0.0139815835
441190427933039,0.0035952644,0.0031957906,0.06484792
441190430415851,0.0025300009,0.025566325,-0.07044055
441190432898611,-0.0049268436,-0.034088433,0.030759484
441190435381424,0.004660528,0.015978953,0.03182475
441190437864236,-0.0049268436,0.012783162,-0.069375284
441190440347049,-0.0017310532,-0.025566325,0.063782655
441190442829861,0.007856319,0.026631588,-0.016112112
441190445312674,-0.005992107,-0.009587372,-0.041678436
441190447795434,0.0025300009,-0.012783162,0.07656582
441190450278247,0.0025300009,0.027696852,-0.05233107
441190452761059,-0.009187898,-0.028762115,0.0030626326
441190455243872,3.9947382E-4,0.006391581,0.05419528
441190457726684,-0.0027963168,0.023435798,-0.07576687
441190460209445,-0.0038615803,-0.028762115,0.045673173
441190462692257,0.007856319,0.02130527,0.014780532
441190465175070,-0.0049268436,0.0053263176,-0.06511423
441190467657882,-0.0017310532,-0.02130527,0.06910897
441190470140695,0.007856319,0.027696852,-0.029960537
441190472623455,-0.0049268436,-0.017044216,-0.02783001
441190475106268,0.0035952644,-0.0031957906,0.06910897
441190477589080,0.0035952644,0.028762115,-0.0661795
441190480071893,-0.0070573706,-0.03302317,0.017976321
441190482554705,0.0035952644,0.012783162,0.04673844
441190485037466,-0.0038615803,0.017044216,-0.07683213
441190487520278,-0.0038615803,-0.026631588,0.05632581
441190490003091,0.006791055,0.029827379,-0.0011984215
441190492485903,-0.0049268436,-0.0010652635,-0.053396333
441190494968716,0.0014647373,-0.017044216,0.07656582
441190497451476,0.006791055,0.027696852,-0.04593949
441190499934289,-0.008122634,-0.022370534,-0.015046847
441190502417101,0.0035952644,0.004261054,0.063782655
441190504899914,0.0035952644,0.026631588,-0.071505815
441190507382726,-0.0038615803,-0.03302317,0.02969422
441190509865486,0.006791055,0.020240007,0.028628957
441190512348299,-0.005992107,0.008522108,-0.071505815
441190514831111,-0.0049268436,-0.026631588,0.06697845
441190517313924,0.004660528,0.027696852,-0.017177375
